volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
				Lisle Abbott Rose, Burney Benjamin Bennett & Elmer F. Heater.	Engineering reports.	A42948	1950-04-12	RE9645	1978-12-11	Burney Benjamin Bennett|A||Elmer F. Heater|A						
				Edward Robert Beringer & Richard Franklin Humphreys.	First principles of atomic physics.	A42949	1950-04-12	RE9073	1978-12-08	Edward Robert Beringer|A						
				Lee Simonson.	The Art of scenic design; a pictorial analysis of stage setting and its relation to theatrical production.	A42950	1950-04-12	RE6665	1978-07-24	Karl Simonson|C||Jody Simonson|C						
				Dorothy J. Dunn.	Murder's web.	A42951	1950-04-12	RE4063	1978-06-15	Dorothy J. Dunn|A						
				Fannie Hurst (Fanny Hurst Danielson)	Anywoman.	A42952	1950-04-12	RE17866	1978-12-26	Victor Hammer & Irving Trust Company Harry Buchman|E						
				James Grover Thurber, introd. by Elwyn Brooks White.	Is sex necessary? or, Why you feel the way you do.	A42954	1950-04-12	RE5096	1978-07-03	E. B. White|A						
				Katharine Anne Ommanney (Katharine Anne Ommanney Vincent), Pierce C. Ommanney & Ben Kutchen.	The Stage and the school.	A42955	1950-04-12	RE13357	1978-12-26	Katharine Anne Ommanney Vincent|A						
				Andre Maurois, translated from the French by Gerard Walter Sturgis Hopkins.	Proust: portrait of a genius.	A42956	1950-04-12	RE10634	1978-11-17	Gerald Maurois|PWH						
				Paul Haines.	Problems in prose.	A42957	1950-04-12	RE5282	1978-08-10	Paul Haines|A						
					The Book of Isaiah.  Vol. 2: The Second Isaiah, chap. 40-55; The Third Isaiah, chap. 56-66 in the King James version.  Introd. & critical notes by Julius August Bewer.	A43047	1950-04-12	RE9936	1978-12-22	Hella Bewer|W						
				Mortimer J. Adler.	The Wisdom of thirty centuries.	AA149685	1950-04-12	RE9643	1978-12-22	Mortimer J. Adler|A						
					The Wall Street journal.  Vol. 135, no. 85, Apr. 12, 1950.	B240140	1950-04-12	RE1418	1978-03-16	Dow Jones & Company, Inc.|PCW						
				Ted Key.	Hazel.|The Saturday evening post, Apr. 15, 1950	B241170	1950-04-12	RE10480	1978-12-29	Ted Key|A						
				Erle Stanley Gardner.	The Case of the suspect sweethearts.	B241493	1950-04-12	RE9401	1978-12-26	Jean Bethell Gardner|W						
					Chicago daily tribune.  Vol. 109, no. 87, Apr. 12, 1950.	B241619	1950-04-12	RE1089	1978-03-02	Chicago Tribune Company|PCW						
					Master comics.  Vol. 20, no. 116, June 1950.	B241875	1950-04-12	RE346	1978-01-30	Fawcett Publications, Inc.|PWH						
					The Saturday review of literature.  Vol. 33, no. 15, Apr. 15, 1950.	B243719	1950-04-12	RE2010	1978-04-03	Saturday Review Magazine Corporation|PCW						
					National geographic magazine.  Vol. 97, no. 5, May 1950.	B252575	1950-04-12	RE3556	1978-06-08	National Geographic Society|PCW						
				William F. Rogers.	Ye shall be comforted.	A42857	1950-04-13	RE821	1978-02-27	The Westminster Press|PWH						
					The Christian response to the atomic crisis.	A42858	1950-04-13	RE27691	1978-03-24	The Westminster Press|PWH						
				Arthur S. Maxwell.	Uncle Arthur's bedtime stories.  Vol. 1.	A42864	1950-04-13	RE6411	1978-09-28	Malcolm Maxwell|C						
				Albert Dorne, Fred Ludekens & Edwin Eberman.	Famous artists course booklet.	AA162847	1950-04-13	RE4931	1978-08-07	Bowline Corporation|PWH						
					Trains.  Vol. 10, no. 7, May 1950.	B240655	1950-04-13	RE1819	1978-03-31	Kalmbach Publishing Company|PCW						
					The Nation.  Vol. 170, no. 15, Apr. 15, 1950.	B241286	1950-04-13	RE10286	1978-12-18	The Nation Associates, Inc.|PCW						
				Emily Hahn.	The New Yorker, Apr. 15, 1950|The Scream.	B241287	1950-04-13	RE13617	1978-12-28	Emily Hahn|A						
					Chicago daily tribune.  Vol. 109, no. 88, Apr. 13, 1950.	B241620	1950-04-13	RE1090	1978-03-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 135, no. 86, Apr. 13, 1950.	B241648	1950-04-13	RE1401	1978-03-16	Dow Jones & Company, Inc.|PCW						
					Publishers weekly.  Vol. 157, no. 15, Apr. 15, 1950.	B243196	1950-04-13	RE2331	1978-04-24	Xerox Corporation|PCW						
				H. F. Maltby.	The Shadow; a drama in three acts.	DP63	1950-04-13	RE3474	1978-05-30	N. M. Maltby|W						
				Thomas Gisonni.	For my mother.	DU23960	1950-04-13	RE6066	1978-09-18	Thomas Gisonni|A						
				William C. Bridgman & Louis Woodson Curtis.	Guide and accompaniments to The American singer; advanced book.	A42871	1950-04-14	RE22578	1978-12-28	William C. Bridgman|A						
				Zola Helen Ross.	Tonopah lady.	A42911	1950-04-14	RE2199	1978-04-10	Zola Ross|A						
				Wilfred William Robbins & T. Elliot Weier.	Botany, an introduction to plant science.	A42938	1950-04-14	RE10638	1978-12-18	Barbara Robbins|W||T. Elliot Weier|A						
				John L. Beckley.	Let's sell.	A43183	1950-04-14	RE2117	1978-04-03	John L. Beckley|A						
					Liquor control law reporter.  Vol. 1-2: Federal.	A43289	1950-04-14	RE5595	1978-08-30	Commerce Clearing House, Inc.|PWH						
				Newton Arvin.	Herman Melville.	A43748	1950-04-14	RE8117	1978-10-27	John A. Zeigler|C||Jean E. Fischer|C						
				Robert J. Casey.	The Texas border and some borderliners.	A43773	1950-04-14	RE2202	1978-04-10	Ora MacDonald|NK						
				Robert J. Casey.	The Guide; current information on attractions, towns, routes, distances, etc., on the Texas border (included with Texas border)	A43774	1950-04-14	RE2203	1978-04-10	Ora MacDonald|NK						
				Leon J. Cohen.	Say it in French.	A44444	1950-04-14	RE1779	1978-03-20	Leon J. Cohen|A						
				Leon J. Cohen.	Say it in Italian.	A44445	1950-04-14	RE1780	1978-03-20	Leon J. Cohen|A						
				Leon J. Cohen & Paul Erikson.	Say it in German.	A44446	1950-04-14	RE1781	1978-03-20	Leon J. Cohen|A						
				John Calvin, introduction & editorial compilation: John Thomas McNeill.	On God and political duty.	A44923	1950-04-14	RE2206	1978-04-10	William H. McNeill|E						
				Eugene Stock McCartney & Frederick Kroeber Sparrow.	Papers of The Michigan Academy of Science, Arts, and Letters.  Vol. 34.	AA148090	1950-04-14	RE2886	1978-04-24	Anna Gabler Sparrow|W						
					Advance California appellate reports.  Vol. 11, no. 15.	AA148690	1950-04-14	RE1568	1978-03-24	Bancroft-Whitney Company|PWH						
				Winston dictionary staff, revisions & additions by Erma Learned.	The New Winston dictionary for young people.	AA152389	1950-04-14	RE2628	1978-04-27	Holt, Rinehart and Winston|PWH						
					The Brookings Institution seminar on major problems of United States foreign policy, 1950.  No. 1-2.	AA158330	1950-04-14	RE9030	1978-12-22	The Brookings Institution|PWH						
					Chemical abstracts.  Vol. 44, no. 7, Apr. 10, 1950.	B241478	1950-04-14	RE8808	1978-12-18	American Chemical Society|PCW						
				Nancy Wilson Ross (Nancy Wilson Ross Young)	The Fine art of being a stepmother; article.	B241501	1950-04-14	RE4349	1978-05-15	Nancy Wilson Ross|M						
					Chicago daily tribune.  Vol. 109, no. 89, Apr. 14, 1950.	B241621	1950-04-14	RE1091	1978-03-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 135, no. 87, Apr. 14, 1950.	B241649	1950-04-14	RE1402	1978-03-16	Dow Jones & Company, Inc.|PCW						
					Fertility and sterility.  Vol. 1, no. 2, Mar. 1950.	B242144	1950-04-14	RE15652	1978-12-26	The American Fertility Society|PCW						
					Life.  Vol. 28, no. 16.	B242387	1950-04-14	RE4180	1978-06-29	Time, Inc.|PCW						
					Life.  Vol. 28, no. 17.	B242930	1950-04-14	RE4182	1978-06-29	Time, Inc.|PCW						
					Congressional quarterly log weekly report.  Vol. 8, no. 15, Apr. 14, 1950.	B247231	1950-04-14	RE6919	1978-08-10	Congressional Quarterly, Inc.|PWH						
					Houdini.  Radioplay: Rose Eliasberg.	DU23966	1950-04-14	RE8905	1978-11-27	Rose Eliasberg|A						
				Ruth Eleanor Newton.	Cindy-Lee; design for toy doll.	GP8489	1950-04-14	RE8986	1978-12-21	Grace Elizabeth Ulrich|NK						
				Ruth Eleanor Newton.	So-Wee; design for toy doll.	GP8490	1950-04-14	RE8984	1978-12-21	Grace Elizabeth Ulrich|NK						
				Ruth Eleanor Newton.	Babee-Bee; design for toy doll.	GP8491	1950-04-14	RE8985	1978-12-21	Grace Elizabeth Ulrich|NK						
				Kenneth S. Wuest.	Mark in the Greek New Testament.	A42894	1950-04-15	RE2259	1978-04-10	Jeannette I. Wuest|W						
				Ernest W. Angley.	Raptured.	A44326	1950-04-15	RE4869	1978-07-24	Ernest W. Angley|A						
				Clara Thompson & Patrick Mullahy.	Psychoanalysis; evolution and development.	A44436	1950-04-15	RE23920	1978-09-27	Frank E. Thompson|E						
					Child life.  Vol. 29, no. 5, May 1950.	B240221	1950-04-15	RE2633	1978-05-05	The Saturday Evening Post Company|PCW						
				Louis Simpson.	Winter.	B240639	1950-04-15	RE4100	1978-06-12	Louis Simpson|A						
					Chicago daily tribune.  Vol. 109, no. 90, Apr. 15, 1950.	B241622	1950-04-15	RE1092	1978-03-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 135, no. 88, Apr. 15, 1950.	B241650	1950-04-15	RE1403	1978-03-16	Dow Jones & Company, Inc.|PCW						
					Jewish life.  Vol. 4, no. 7, May 1950.	B242327	1950-04-15	RE1005	1978-03-07	Jewish Currents, Inc.|PCW						
					Barron's; national business & financial weekly.  Vol. 30, no. 16, Apr. 17, 1950.	B242754	1950-04-15	RE1413	1978-03-16	Dow Jones & Company, Inc.|PCW						
					The Nation.  Vol. 170, no. 17, Apr. 29, 1950.	B242963	1950-04-15	RE10287	1978-12-18	The Nation Associates, Inc.|PCW						
				William Van O'Connor.	The Shaping spirit; a study of Wallace Stevens.	A46662	1950-04-16	RE7523	1978-10-26	Mary O'Connor|W						
					Chicago Sunday tribune.  Vol. 109, no. 16, Apr. 16, 1950.	B241617	1950-04-16	RE1086	1978-03-02	Chicago Tribune Company|PCW						
				National Comics Publications, Inc., Harry Donenfeld, president.	Superman.	K36445	1950-04-16	RE5611	1978-08-22	Comics, Inc.|PWH						
				The Commission on Rural Living.	From city to country living.	A42863	1950-04-17	RE65372	1978-09-28	Review and Herald Publishing Association|PWH						
				Elizabeth Yates McGreal.	Amos Fortune, free man.	A42905	1950-04-17	RE1787	1978-03-16	Elizabeth Yates McGreal|A						
				Hubertus J. VanMook.	The Stakes of democracy in Southeast Asia.	A43019	1950-04-17	RE13669	1978-12-11	Hubertus J. VanMook|A						
				A. L. Barker (A. L. Bourne)	Apology for a hero.	A43022	1950-04-17	RE20188	1978-09-20	A. L. Barker|A						
				Thomas Marshall Simpson, Zareh M. Pirenian & Bolling H. Crenshaw.	Commercial algebra, college course.	A43182	1950-04-17	RE5103	1978-06-14	Thomas Marshall Simpson|A||Zareh M. Pirenian|A						
				David Fellman.	Readings in American national government.	A43188	1950-04-17	RE3045	1978-05-12	David Fellman|A						
				Olin D. Wanamaker.	Goethe the scientist.	A43519	1950-04-17	RE3844	1978-06-19	Anthroposophic Press, Inc.|PWH						
				Martha Wolfenstein & Nathan Leites.	Movies; a psychological study.	A44422	1950-04-17	RE3748	1978-06-09	Nathan Leites|A||Eugene Victor Wolfenstein|E						
					Chicago daily tribune.  Vol. 109, no. 91, Apr. 17, 1950.	B241623	1950-04-17	RE1093	1978-03-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 135, no. 89, Apr. 17, 1950.	B241651	1950-04-17	RE1404	1978-03-16	Dow Jones & Company, Inc.|PCW						
					Farm journal.  Vol. 74, no. 5, May 1950.	B242121	1950-04-17	RE74	1978-01-17	Farm Journal, Inc.|PCW						
					Wisconsin magazine of history.  Vol. 33, no. 3, Mar. 1950.	B242558	1950-04-17	RE5358	1978-08-14	State Historical Society of Wisconsin|PCW						
					The American Legion magazine; regular.  Vol. 48., no. 5, May 1950.	B243220	1950-04-17	RE1822	1978-03-31	The American Legion|PCW						
				Philip Johnson.	Enclosed premises; a play in one act.	DP68	1950-04-17	RE1109	1978-02-24	Philip Johnson|A						
				Joe Corrie.	Valhalla; a play in one act.	DP69	1950-04-17	RE1606	1978-03-16	M. E. Corrie|W						
				Trendle & Goll.	The Adventure of the million dollar wallpaper.	DU24212	1950-04-17	RE6296	1978-09-25	Lone Ranger Television, Inc.|PWH						
				Trendle & Dougall.	O'Connell's charge.	DU24213	1950-04-17	RE6297	1978-09-25	Lone Ranger Television, Inc.|PWH						
				Dan Beattie.	The Two bullets.	DU24214	1950-04-17	RE10178	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Dan Beattie.	Rusty wins a home.	DU24215	1950-04-17	RE10179	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Jim Lawrence.	Den of thieves.	DU24216	1950-04-17	RE10180	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Tom Dougall.	The Yukon pirates.	DU24217	1950-04-17	RE10181	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Fran Striker.	A Slight case of poison.	DU24218	1950-04-17	RE10182	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Jim Lawrence.	The Gullible grubstaker.	DU24219	1950-04-17	RE10183	1978-12-19	Lone Ranger Television, Inc.|PWH						
				Dan Beattie.	A Job for Jim.	DU24220	1950-04-17	RE10184	1978-12-19	Lone Ranger Television, Inc.|PWH						
				David Bryn-Jones.	The Dilemma of the idealist.	A42876	1950-04-18	RE5947	1978-09-05	David Bryn-Jones|A						
				Seale Harris & Frances Williams Browin.	Woman's surgeon: the life story of J. Marion Sims.	A42883	1950-04-18	RE3053	1978-05-08	Josephine K. Ballenger|NK						
				Kelly R. Masters a.k.a. Zachary Ball.	Piney; book.	A43093	1950-04-18	RE2969	1978-05-15	Zachary Ball|A						
				Eleanor Cameron.	The Unheard music.	A43217	1950-04-18	RE12464	1978-12-29	Eleanor Cameron|A						
				Tom Meany.	Baseball's greatest hitters.	A43351	1950-04-18	RE1548	1978-03-23	Clara Meany|W						
					Advance California reports.  Vol. 11, no. 16.	AA148688	1950-04-18	RE1566	1978-03-24	Bancroft-Whitney Company|PWH						
					American Society for Metals.  Transactions.  Vol. 42, 1950.	AA149552	1950-04-18	RE15091	1978-12-19	American Society for Metals|PCW						
				Michael Ahrens.	Roy Rogers and Dale Evans paint book.	AA153236	1950-04-18	RE19733	1978-12-29	Roy Rogers|PWH||Dale Evans|PWH						
					Index to Map of Africa and the Arabian peninsula.	AA155279	1950-04-18	RE5228	1978-08-16	National Geographic Society|PWH						
					Crypt of terror.  Vol. 1, no. 19, Aug.-Sept. 1950.	B240925	1950-04-18	RE17669	1978-12-18	William M. Gaines|PCW						
					The Wall Street journal.  Vol. 135, no. 90, Apr. 18, 1950.	B241652	1950-04-18	RE1405	1978-03-16	Dow Jones & Company, Inc.|PCW						
				William Boyd.	Hopalong Cassidy troopers news.  Vol. 1, no. 6.	B241869	1950-04-18	RE23288	1978-12-29	William L. Boyd Trust|PWH						
					Chicago daily tribune.  Vol. 109, no. 92, Apr. 18, 1950.	B241950	1950-04-18	RE1094	1978-03-02	Chicago Tribune Company|PCW						
					Psychosomatic medicine.  Vol. 12, no. 1, Jan.-Feb. 1950.	B242175	1950-04-18	RE11724	1978-12-22	American Psychosomatic Society, Inc.|PCW						
					Commonweal.  Vol. 52, no. 2, Apr. 21, 1950.	B242212	1950-04-18	RE8854	1978-12-04	Commonweal Publishing Company, Inc.|PCW						
					The Atlantic monthly.  Vol. 185, no. 5, May 1950.	B242371	1950-04-18	RE18	1978-01-09	The Atlantic Monthly Company|PCW						
				James Roswell Gallagher.	The Atlantic monthly, May 1950|Why boys fail.	B242371	1950-04-18	RE14564	1978-12-29	James Roswell Gallagher|A						
					Desert magazine.  Vol. 13, no. 7, May 1950.	B242608	1950-04-18	RE2682	1978-04-03	Desert Magazine|PCW						
					Roy Rogers comics.  Vol. 1, no. 30, June 1950.	B248056	1950-04-18	RE19737	1978-12-29	Roy Rogers|A						
					Walter Lantz new funnies.  Vol. 1, no. 160, June 1950.	B248059	1950-04-18	RE3436	1978-05-22	Walter Lantz Productions, Inc.|PWH						
					Geographic school bulletins.  Vol. 28, no. 26, Apr. 17, 1950.	B253164	1950-04-18	RE3879	1978-06-23	National Geographic Society|PCW						
					How to draw the dog.  Text: Diana Thorne.	A43080	1950-04-19	RE33849	1978-12-26	Diana Thorne|A						
				Herzl Fife.	Tales worth retelling; an anthology of short stories edited and adapted for use with slow readers in secondary schools.	A43247	1950-04-19	RE2946	1978-05-15	Globe Book Company, Inc.|PWH						
				Ernst Cassirer, William H. Woglom & Charles W. Hendel.	The Problem of knowledge: philosophy, science and history since Hegel.	A43285	1950-04-19	RE7493	1978-09-23	Charles W. Hendel|A						
				Robert Kiphuth & Harry M. Burke.	Basic swimming.	A43286	1950-04-19	RE9342	1978-12-20	DeLaney Kiphuth|E						
					Federal Code annotated, Title 18--1950.	A43420	1950-04-19	RE3233	1978-04-20	The Lawyers Co-operative Publishing Company|PWH						
				Caary Jackson.	Shorty makes the team.	A43654	1950-04-19	RE33298	1978-05-23	Caary Jackson|A						
					The Bizarre sisters.  Text: Jay Walz & Audrey Walz.	A43863	1950-04-19	RE2772	1978-05-22	Jay Walz|A||Audrey Walz|A						
				National Comics Publications, Inc., Harry Donenfeld, president.	Superman.  Release the week of Apr. 24, 1950.	A106736	1950-04-19	RE5601	1978-08-22	Comics, Inc.|PWH						
				Mary Willcockson.	Teacher's manual for Nancy's world.  Grade 1.	AA148570	1950-04-19	RE2627	1978-04-27	Holt, Rinehart and Winston|PWH						
					Instructions for using Singer sewing machine 111W155.  Form 3056W, Feb. 1950.	AA150463	1950-04-19	RE2058	1978-04-03	The Singer Company|PWH						
					Varsity.  Vol. 2, no. 24, May-June 1950.	B241899	1950-04-19	RE440	1978-01-20	Parents' Magazine Enterprises, Inc.|PCW						
					Chicago daily tribune.  Vol. 109, no. 93, Apr. 19, 1950.	B241951	1950-04-19	RE1095	1978-03-02	Chicago Tribune Company|PCW						
					The Wall Street journal.  Vol. 135, no. 91, Apr. 19, 1950.	B241966	1950-04-19	RE1406	1978-03-16	Dow Jones & Company, Inc.|PCW						
				Ted Key.	Hazel.|The Saturday evening post, Apr. 22, 1950	B242171	1950-04-19	RE10479	1978-12-29	Ted Key|A						
					The Journal of biological chemistry.  Vol. 183, no. 2.	B242206	1950-04-19	RE969	1978-03-06	American Society of Biological Chemists, Inc.|PCW						
				Michael Fessier.	Portrait of innocence.	B242244	1950-04-19	RE7277	1978-10-19	Michael Fessier|A						
					Parents' magazine.  Vol. 25, no. 5, May 1950.	B242343	1950-04-19	RE441	1978-01-20	Parents' Magazine Enterprises, Inc.|PCW						
					Parents' magazine.  Vol. 25, no. 5, May 1950.	B242344	1950-04-19	RE1341	1978-03-23	Parents' Magazine Enterprises, Inc.|PCW						
					The Saturday review of literature.  Vol. 33, no. 16, Apr. 22, 1950.	B243720	1950-04-19	RE2011	1978-04-03	Saturday Review Magazine Corporation|PCW						
				Peggy Fernway, pseud. of Wilbur Braun.	Curiosity; a happy go lucky comedy in one act.	DP74	1950-04-19	RE421	1978-01-23	Samuel French, Inc.|PWH						
					The Robert Collier letter book.  Rev. to include new material: Robert Collier.	A43184	1950-04-20	RE5467	1978-08-21	Marcheniel O. Bass Collier|E						
