volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	publ	note	full_text
					United States Court of Claims digest; cumulative suppl.  Vol. 2.	A638483	1963-07-08	RE542760	1991-08-19	West Publishing Company|PWH							
				Thomas Clark Pollock, John J. Forester & Israel Soifer.	The Macmillan English series, 5.	A638790	1963-07-08	RE555070	1991-11-08	Lillian S. Pollock|W||John J. Forester|A||Israel Soifer|A							
				Thomas Clark Pollock & J. Harold Straub.	The Macmillan English series 6.	A638791	1963-07-08	RE552141	1991-11-08	Lillian S. Pollock|W||Helen L. Straub|W							
				Thomas Clark Pollock, Katherine Pollock & Florence B. Bowden.	The Macmillan English series 2.	A638792	1963-07-08	RE552142	1991-11-08	Lillian S. Pollock|W||Florence B. Bowden|A							
				Martin Meisel.	Shaw and the nineteenth-century theater.	A638813	1963-07-08	RE549101	1991-11-01	Martin Meisel|A							
				John Darrell Barnard, Celia Stendler, Lon Edwards, plus one other author.	Science, a key to the future|TAE science: a key to the future.	A638949	1963-07-08	RE546099	1991-09-25	Lon Edwards|A||John Darrell Barnard|A							
					Advance California reports.  Vol. 24, no. 27.	A639398	1963-07-08	RE565958	1991-12-30	Thomson Legal Publishing Company|PWH							
				Charles B. Roth.	How to get over slumps and avoid ruts.|The Master salesman's program	A640626	1963-07-08	RE579273	1991-12-30	Central Bank and Trust Company|E						Session no. 6 in the book The Master salesman's program.	
				John F. Lonas.	The Orphan.	A640769	1963-07-08	RE552530	1991-03-04	John F. Lonas|A							
				William Shakespeare, introductions, study questions, notes, biography: Bertrand Evans.	As you like it.  Romeo and Juliet.	A641759	1963-07-08	RE507097	1991-09-05	Bertrand Evans|A							
				Joseph Conrad, edited by Albert G. Craz, p. vii-viii, 301-321: the Macmillan Company.	Lord Jim.	A641760	1963-07-08	RE557831	1991-12-03	Macmillan Publishing Company|PWH							
				William Shakespeare, introductions, study questions, other study material, biography: Bertrand Evans.	Twelfth night.  Hamlet.	A641761	1963-07-08	RE507098	1991-09-05	Bertrand Evans|A							
					NEA comic weekly.	A644140	1963-07-08	RE543481	1991-08-16	Newspaper Enterprise Association, Inc.|PCW							
					Supply and demand; worksheets.	A644301	1963-07-08	RE552103	1991-11-08	Entelek, Inc.|PWH							
					Supply and demand; text.	A644302	1963-07-08	RE552104	1991-11-08	Entelek, Inc.|PWH							
					Theory of income determination; text.	A644303	1963-07-08	RE552105	1991-11-08	Entelek, Inc.|PWH							
					Theory of income determination; worksheets.	A644304	1963-07-08	RE552106	1991-11-08	Entelek, Inc.|PWH							
				Vernon L. Dausch.	Number sentences; an introduction to equation solving.	A644825	1963-07-08	RE537194	1991-07-22	Vernon L. Dausch|A							
				Harold B. Isaacs.	The New world of Negro Americans.	A651282	1963-07-08	RE534951	1991-07-17	Massachusetts Institute of Technology|PWH							
				James Ramsey Ullman.	Where the bong tree grows; the log of one man's journey in the South Pacific.	A651516	1963-07-08	RE555217	1991-11-27	Marian Ullman|W					Portions prev. pub. in magazine form.		
				John Alden Knight and Richard Alden Knight.	The Complete book of fly casting.	A655775	1963-07-08	RE526854	1991-05-10	Jacqueline E. Knight|W							
				Rose Goldman Neufeld.	Reading fundamentals for teen-agers.	A658650	1963-07-08	RE534958	1991-07-17	Rose Goldman Neufeld|A							
				Lillian O'Donnell.	Death schuss.	A682951	1963-07-08	RE562759	1991-12-23	Lillian O'Donnell|A							
				Richard Hough.	The Hunting of force z the brief.	AFO40205	1963-07-08	RE537134	1991-03-18	Richard Hough|A							
					The Washington post and times herald.  Vol. 86, no. 215, July 8, 1963.	B46100	1963-07-08	RE559810	1991-12-23	Washington Post Company|PCW							
					Chicago tribune.  Vol. 116, no. 189, July 8, 1963.	B47210	1963-07-08	RE513218	1991-01-02	Chicago Tribune Company|PCW							
					The Christian Science monitor, Boston.  Vol. 55, no. 188, July 8, 1963.	B47218	1963-07-08	RE513908	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 162, no. 5, July 8, 1963.	B47222	1963-07-08	RE521321	1991-12-30	Dow Jones & Company, Inc.|PCW							
					New York herald tribune.  Vol. 123, no. 42473, July 8, 1963.	B47292	1963-07-08	RE566811	1991-12-30	IHT Corporation|PWH							
					The New York times.  Vol. 112, no. 38516, July 8, 1963.	B47307	1963-07-08	RE528036	1991-06-10	New York Times Company|PCW							
					Little Orphan Annie.	B47318	1963-07-08	RE558937	1991-12-17	Tribune Media Services, Inc.|PWH							
					The American Ceramic Society bulletin.  Vol. 42, no. 7, July 1963.	B48074	1963-07-08	RE539272	1991-08-06	American Ceramic Society, Inc.|PCW							
					The Wall Street journal index.  Vol. 162, June 1963.	B48165	1963-07-08	RE521361	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Moody's bond survey.  Vol. 55, no. 28.	B48270	1963-07-08	RE545015	1991-09-23	Moody's Investors Service, Inc.|PWH							
					Daily variety.  Vol. 120, no. 22, July 8, 1963.	B48844	1963-07-08	RE547563	1991-10-07	Daily Variety|PWH							
					Chemical titles.  No. 14, July 8, 1963.	B49203	1963-07-08	RE549689	1991-11-04	American Chemical Society|PCW							
					Dow Jones news service, New York.  July 8, 1963.	B49311	1963-07-08	RE522164	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Christian Science sentinel.  Vol. 65, no. 32, Aug. 10, 1963.	B49324	1963-07-08	RE513917	1991-01-14	Christian Science Publishing Society|PWH							
					Industrial and engineering chemistry.  Vol. 55, no. 7, July 1963.	B49346	1963-07-08	RE552649	1991-11-19	American Chemical Society|PCW							
					Time; the weekly newsmagazine (incorporating Literary digest)  Vol. 82, no. 2, July 12, 1963.	B49389	1963-07-08	RE555111	1991-11-01	Time, Inc.|PCW||Magazine Company|PCW							
					Pharmacological reviews.  Vol. no. 15, no. 2.	B49574	1963-07-08	RE555548	1991-12-04	Williams & Wilkins|PCW							
				Meher Baba & Filis Frederick.	The Awakener; a journal devoted to Meher Baba.  Vol. 9, no. 1-2, July 8, 1963.	B49651	1963-07-08	RE517376	1991-02-19	Universal Spiritual League in America, Inc.|PCW							
					Chemical abstracts.  Vol. 59, no. 1, July 8, 1963.	B50016	1963-07-08	RE549690	1991-11-04	American Chemical Society|PCW							
					Amusement business.  Vol. 75, no. 28, July 13, 1963.	B50441	1963-07-08	RE555897	1991-12-10	BPI Communications, Inc.|PCW							
					Billboard music week.  Vol. 75, no. 28, July 13, 1963.	B50446	1963-07-08	RE555898	1991-12-10	BPI Communications, Inc.|PCW							
					The Christian century.  Vol. 80, no. 28, July 10, 1963.	B50565	1963-07-08	RE555166	1991-11-22	Christian Century Foundation|PWH							
					Financial world.  Vol. 120, no. 2, July 10, 1963.	B51119	1963-07-08	RE555390	1991-12-04	Financial World Partners|PWH							
					Kodak focus.  Vol. 2, no. 5, 1963.	B51698	1963-07-08	RE549437	1991-11-12	Eastman Kodak Company|PWH							
					Plastic & reconstructive surgery.  Vol. 31, no. 6.	B51769	1963-07-08	RE555550	1991-12-04	Williams & Wilkins|PCW							
					Los Angeles times.  Vol. 82, July 9, 1963.	B52208	1963-07-08	RE558341	1991-12-24	Times-Mirror Company|PCW							
					Life magazine.  Vol. 55, no. 2, July 12, 1963.	B54972	1963-07-08	RE548654	1991-10-25	Time, Inc.|PCW||Magazine Company|PCW							
					Life magazine.  Vol. 55, no. 2, July 12, 1963.	B54973	1963-07-08	RE546000	1991-10-04	Time, Inc.|PCW||Magazine Company|PCW							
					Journal of polymer science.  Vol. 1, no. 7, pt. B, July 1963.	B55298	1963-07-08	RE558312	1991-12-17	John Wiley & Sons, Inc.|PCW							
					North Western reporter, second series.  Vol. 122, no. 2, July 10, 1963.	B58674	1963-07-08	RE506891	1991-08-19	West Publishing Company|PWH							
					Federal supplement.  Vol. 217, no. 2, July 8, 1963.	B58676	1963-07-08	RE542102	1991-08-19	West Publishing Company|PWH							
					General digest, third series.  Vol. 23, no. 1, June 1963.	B58678	1963-07-08	RE542288	1991-08-19	West Publishing Company|PWH							
					American druggist.  Vol. 148, no. 1, July 8, 1963.	B59905	1963-07-08	RE559286	1991-12-20	Hearst Corporation|PCW							
					Highlights for children.  Vol. 18, no. 7, Aug./Sept. 1963.	B62957	1963-07-08	RE527793	1991-04-03	Highlights for Children, Inc.|PCW							
					Bugs Bunny; comic strip.	BB24164	1963-07-08	RE528482	1991-05-20	Warner Brothers, Inc.|PWH							
					Look, we've come through.  Text: Hugh Wheeler.	DP5116	1963-07-08	RE529326	1991-05-30	Arnold H. Sundel|E							
					Wet paint; a musical comedy.  Book, w & m Edward Ansara.	DU58065	1963-07-08	RE531005	1991-05-13	Edward Ansara|A							
				Paul Green.	The Lost colony; a symphonic drama of American history in two acts.	DU58071	1963-07-08	RE515590	1991-01-08	Elizabeth Green|W							
				Paul Green.	The Lost colony; a symphonic drama of American history in two acts.	DU58071	1963-07-08	RE523874	1991-01-28	Paul E. Green, Jr.|C||Byrd Green Cornwell|C||Betsy Green Moyer|C||Janet Green McNeil|C							
				Paul E. Petrie.	Piano.|Two men.	DU58072	1963-07-08	RE528873	1991-03-21	Paul E. Petrie|A							
					Baby, won't you come out tonight?  w & m Don Guess.	EU778492	1963-07-08	RE521105	1991-10-10	Don Guess|A							
				Robert M. Scriver.	Fighting elk.	GP38673	1963-07-08	RE512991	1991-01-02	Robert M. Scriver|A							
					Mickey Mouse; cartoon strip.  July 15-20, 1963.	K68030	1963-07-08	RE546495	1991-10-01	Walt Disney Company|PWH							
					Donald Duck; cartoon strip.  July 15-20, 1963.	K68033	1963-07-08	RE544820	1991-09-30	Walt Disney Company|PWH							
					Athletics, how to win.	UCC work	1963-07-08	RE510020	1991-02-04	William Heinemann, Ltd.|PWH							
					Athletics--how to win.	UCC work	1963-07-08	RE584025	1991-12-31	William Heinemann, Ltd.|PWH							
					Cooperative topical tests in American history.  Test 8: the Second World War and after.	A144525	1963-07-09	RE527193	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 7: prosperity, depression, and the New Deal, 1920-1940.	A144526	1963-07-09	RE527194	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 6: imperialism, domestic reform, and the First World War, 1898-1920.	A144527	1963-07-09	RE527195	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 5: development of industrial America, 1865-1898.	A144528	1963-07-09	RE527196	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 4: expansion, Civil War, and Reconstruction, 1840-1877.	A144529	1963-07-09	RE527197	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 3: growth of nationalism and democracy, 1801-1840.	A144530	1963-07-09	RE527198	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 2: foundations of American government, 1781-1801.	A144531	1963-07-09	RE527199	1991-03-11	Educational Testing Service|PWH							
					Cooperative topical tests in American history.  Test 1: exploration, colonization, and independence, 1450-1783.	A144532	1963-07-09	RE527168	1991-03-11	Educational Testing Service|PWH							
				Alexander Leighton.	Psychological disorder among the Yoruba; a report from the Cornell-Aro-Mental Health Research Project in the Western Region, Nigeria.	A634975	1963-07-09	RE553354	1991-11-22	Alexander Leighton|A							
				Alexander H. Leighton, Dorothea C. Leighton & Jane M. Murphy.	Psychiatric disorder among the Yoruba; a rept. from the Cornell-Aro Mental Health Research Project in the Western Region, Nigeria.	A634975	1963-07-09	RE561702	1991-12-16	Alexander H. Leighton|A||Dorothea C. Leighton|A||Jane M. Murphy|A							
				Bernard Kreissman.	The Life of John Dryden.	A638590	1963-07-09	RE520468	1991-01-16	Bernard Kreissman|A							
				A. Aldo Charley.	College law for business.	A638840	1963-07-09	RE562939	1991-12-23	South-Western Publishing Company|PWH							
				Arthur J. Wiebe.	Test for foundation of mathematics, 1963.	A639988	1963-07-09	RE553370	1991-11-22	Arthur J. Wiebe|A							
				Paul McKee, M. Lucile Harrison, Annie McCowen & Elizabeth Lehr.	Workbook for Come along, third edition; teacher's guide.  Second reader, level 1.	A639990	1963-07-09	RE546213	1991-09-25	Beverly McKee Eaton|C||Paul E. Harrison|E||Gloria Royer|E							
				Edwin G. Boring.	Physical dimensions of consciousness.	A641954	1963-07-09	RE562251	1991-12-17	Dover Publications, Inc.|PWH							
				Vernon Law Book Company, employer for hire.	1963 Vernon's Texas session law service.  58th legislature, regular session.  No. 5.	A642382	1963-07-09	RE542598	1991-08-19	West Publishing Company|PWH							
				Karl S. Lashley.	Brain mechanisms and intelligence.	A642425	1963-07-09	RE561952	1991-12-17	Dover Publications, Inc.|PWH							
				William P. Glade, Jr. &  Charles W. Anderson.	The Political economy of Mexico; two studies.	A643676	1963-07-09	RE546566	1991-08-20	William P. Glade, Jr.|A||Charles W. Anderson|A							
					Translation table; key number to CJS.	A649027	1963-07-09	RE542613	1991-08-19	West Publishing Company|PWH							
				William A. Rutledge & Thomas W. Cairns.	Answers to even-numbered problems in Mathematics for business analysis.	A650654	1963-07-09	RE562002	1991-12-19	Thomas W. Cairns|A							
				Kathryn L. O'Brien, Marie Stella Lafrance Marie Farrell & Georges I. Brachfeld.	Advanced French.	A651685	1963-07-09	RE566537	1991-12-27	Kathryn L. O'Brien|A							
				Wesleyan University, employer for hire of the editorial board of Read magazine.	Read magazine|Successful teaching with Read.	A653963	1963-07-09	RE541092	1991-08-05	Weekly Reader Corporation|PWH							
				Karl S. Weimar & Werner Hoffmeister.	Practice and progress: a German grammar for review and reference.	A663855	1963-07-09	RE562125	1991-12-19	Florence J. Weimar|W||Werner Hoffmeister|A							
				Taylor & Smith & Ginn and Company.	Shakespeare's Julius Caesar.	A666111	1963-07-09	RE566546	1991-12-27	Silver, Burdett & Ginn, Inc.|PWH							
				Jarvis E. Bush.	Nonfiction I.	A688202	1963-07-09	RE549514	1991-11-08	Elliot J. Bush|C							
					The Christian Science monitor, Boston.  Vol. 55, no. 189, July 9, 1963.	B47212	1963-07-09	RE513902	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 162, no. 6, July 9, 1963.	B47223	1963-07-09	RE521322	1991-12-30	Dow Jones & Company, Inc.|PCW							
					New York herald tribune.  Vol. 123, no. 42474, July 9, 1963.	B47296	1963-07-09	RE566815	1991-12-30	IHT Corporation|PWH							
					Little Orphan Annie.	B47315	1963-07-09	RE558934	1991-12-17	Tribune Media Services, Inc.|PWH							
					Chicago tribune.  Vol. 116, no. 190, July 9, 1963.	B48840	1963-07-09	RE513226	1991-01-02	Chicago Tribune Company|PCW							
					Daily variety.  Vol. 120, no. 23, July 9, 1963.	B48847	1963-07-09	RE547566	1991-10-07	Daily Variety|PWH							
					The New York times.  Vol. 112, no. 38517, July 9, 1963.	B48937	1963-07-09	RE528041	1991-06-10	New York Times Company|PCW							
					Dow Jones news service, New York.  July 9, 1963.	B49310	1963-07-09	RE522163	1991-12-30	Dow Jones & Company, Inc.|PCW							
					The William and Mary quarterly; a magazine of early American history.  Vol. 20, no. 3, July 1963.	B49437	1963-07-09	RE517573	1991-01-28	Institute of Early American History and Culture|PCW							
					Journal of mecicinal chemistry.  Vol. 6, no. 4, July 1963.	B50015	1963-07-09	RE552651	1991-11-19	American Chemical Society|PCW							
					TV guide.  Vol. 11, no. 28, July 13, 1963.	B50050	1963-07-09	RE547998	1991-10-03	News America Publications, Inc.|PCW							
				Non-Pareil Publishing Corporation.	Amazing Spider-Man.  Vol. 1, no. 5, Oct. 1963.	B50165	1963-07-09	RE559215	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
					Tales of suspense.  Vol. 1, no. 46, Oct. 1963.	B50166	1963-07-09	RE559216	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
				Male Publishing Corporation.	Patsy and Hedy.  Vol. 1, no. 90, Oct. 1963.	B50167	1963-07-09	RE559217	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
					Rawhide Kid.  Vol. 1, no. 36, Oct. 1963.	B50168	1963-07-09	RE559218	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
				Canam Publishers Sales Corporation.	The Fantastic Four.  Vol. 1, no. 19, Oct. 1963.	B50169	1963-07-09	RE559219	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
					EC & M.  Vol. 62, no. 7, July 1963.|Electrical construction and maintenance.	B50195	1963-07-09	RE558303	1991-12-17	Intertec Publishing Corporation|PWH							
					Newsweek.  Vol. 62, no. 3, July 15, 1963.	B50242	1963-07-09	RE557233	1991-12-12	Newsweek, Inc.|PWH							
					The Washington post and times herald.  Vol. 86, no. 216, July 9, 1963.	B50592	1963-07-09	RE559813	1991-12-23	Washington Post Company|PCW							
					The Saturday evening post.  Vol. 236, no. 26, July 13-20, 1963.	B51094	1963-07-09	RE551932	1991-11-14	Curtis Publishing Company|PCW							
					Strange tales.  Vol. 1, no. 113, Oct. 1963.	B51854	1963-07-09	RE559225	1991-12-27	Marvel Entertainment Group, Inc.|PCW							
					California edition of The American home.  Vol. 66, no. 6, July-Aug. 1963.	B51997	1963-07-09	RE555012	1991-11-26	Hearst Corporation|PCW							
